55.3245675528,45.8850352685,43.2269840161,42.2132029706,41.6126433856,41.4039054484,41.2185398161,41.0375994588,40.9389291141,40.7962385202
51.3723894781,41.9143037312,40.4653473853,39.6840508215,39.4079361395,39.3267915335,39.2408719652,39.1313958929,39.1243191792,39.0562399849
41.2133379159,32.0518116788,31.1098454073,30.8756512389,30.80279553,30.7823856414,30.6961380526,30.6545777244,30.6463849278,30.5880660805
45.3485126006,34.3834415131,33.5446612624,33.2445736044,33.0187399662,32.9561312055,32.9275853231,32.8979016123,32.767513669,32.818238501
41.8996687679,31.2547977527,30.0003571556,29.6504764572,29.5280222038,29.4036810877,29.4305044511,29.3317419878,29.3269902171,29.3781907391
44.8450827274,34.3153539772,33.5252941097,33.0500235194,32.8862403815,32.6743635464,32.5398497284,32.5137853287,32.4967274789,32.4847553561
42.6064485837,34.0591868174,33.3575371081,33.0903919667,33.0101411074,32.9646285585,32.8107855895,32.8365509542,32.8068426938,32.7545069877
44.3199736072,35.5712087908,34.8192776808,34.7211554216,34.4960607532,34.498197952,34.4435402683,34.311473519,34.3322736696,34.2480665251
47.0179523256,36.3047200309,35.4889590729,35.2397791293,35.0224455855,35.0326947991,34.9257829125,34.8713768873,34.774357727,34.758460923
49.2455032389,37.5847631973,36.8363725908,36.5811078466,36.486002525,36.3703905811,36.2589705775,36.2141302342,36.2765696087,36.2468147928
51.2438400154,40.3495997889,39.9503685256,39.7750598293,39.7381185117,39.7615519539,39.7428885494,39.6750197581,39.6426380945,39.7262784097
54.2405635297,43.2007594872,42.684101439,42.5035865594,42.4366489962,42.4051136046,42.3065783419,42.2453189605,42.2607494067,42.2276332865
