0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004
0.018181818181818143,0.018181818181818143,0.018181818181818143,0.018181818181818143,0.9272727272727274
0.9272727272727274,0.018181818181818143,0.018181818181818143,0.018181818181818143,0.018181818181818143
0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004
0.14865712626594518,0.27701431060108217,0.14865712626594518,0.14865712626594518,0.27701431060108217
0.00012005670048605008,0.00012005670048605008,0.9995197731980558,0.00012005670048605008,0.00012005670048605008
0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004
0.018181818181818143,0.018181818181818143,0.018181818181818143,0.9272727272727274,0.018181818181818143
0.0026228235730178908,0.0026228235730178908,0.0026228235730178908,0.0026228235730178908,0.9895087057079283
0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004
0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004
0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004
0.0012988441285897258,0.0012988441285897258,0.0012988441285897258,0.0012988441285897258,0.9948046234856409
0.0002934188357817765,0.0002934188357817765,0.0002934188357817765,0.9988263246568728,0.0002934188357817765
0.018181818181818143,0.018181818181818143,0.9272727272727274,0.018181818181818143,0.018181818181818143
0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004
0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004
0.018181818181818143,0.018181818181818143,0.9272727272727274,0.018181818181818143,0.018181818181818143
0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004
0.018181818181818143,0.018181818181818143,0.9272727272727274,0.018181818181818143,0.018181818181818143
0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004
0.018181818181818143,0.018181818181818143,0.018181818181818143,0.9272727272727274,0.018181818181818143
0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004
0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004
0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004
0.9978991668524783,0.0005252082868804182,0.0005252082868804182,0.0005252082868804182,0.0005252082868804182
0.001711076702914046,0.001711076702914046,0.001711076702914046,0.993155693188344,0.001711076702914046
0.987850308205105,0.0030374229487237516,0.0030374229487237516,0.0030374229487237516,0.0030374229487237516
0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004
0.018181818181818143,0.9272727272727274,0.018181818181818143,0.018181818181818143,0.018181818181818143
0.9950114399981819,0.0012471400004545117,0.0012471400004545117,0.0012471400004545117,0.0012471400004545117
0.018181818181818143,0.018181818181818143,0.018181818181818143,0.018181818181818143,0.9272727272727274
0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004
0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004
0.9978991668524783,0.0005252082868804182,0.0005252082868804182,0.0005252082868804182,0.0005252082868804182
0.018181818181818143,0.9272727272727274,0.018181818181818143,0.018181818181818143,0.018181818181818143
0.018181818181818143,0.018181818181818143,0.018181818181818143,0.9272727272727274,0.018181818181818143
0.0011442987541024029,0.0011442987541024029,0.0011442987541024029,0.9954228049835904,0.0011442987541024029
0.010927767485776127,0.9562889300568955,0.010927767485776127,0.010927767485776127,0.010927767485776127
0.23913968687923273,0.1608603131207673,0.2,0.2,0.2
0.0012656287136056672,0.0012656287136056672,0.0012656287136056672,0.0012656287136056672,0.9949374851455773
0.0007307291494968427,0.9970770834020126,0.0007307291494968427,0.0007307291494968427,0.0007307291494968427
0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004
0.018181818181818143,0.018181818181818143,0.018181818181818143,0.9272727272727274,0.018181818181818143
0.003124589675520429,0.003124589675520429,0.9875016412979184,0.003124589675520429,0.003124589675520429
0.0017040551811796738,0.0017040551811796738,0.9931837792752813,0.0017040551811796738,0.0017040551811796738
0.018181818181818143,0.9272727272727274,0.018181818181818143,0.018181818181818143,0.018181818181818143
0.0005626879788413456,0.0005626879788413456,0.9977492480846347,0.0005626879788413456,0.0005626879788413456
0.0002309179940754062,0.0002309179940754062,0.9990763280236983,0.0002309179940754062,0.0002309179940754062
0.9945892573483966,0.0013526856629008232,0.0013526856629008232,0.0013526856629008232,0.0013526856629008232
0.018181818181818143,0.018181818181818143,0.018181818181818143,0.9272727272727274,0.018181818181818143
